read2_code,phecode
XA0Fr,819.0
XA0Fs,819.0
XA0Ft,819.0
XA0Fw,819.0
XA0Fx,819.0
XA0Fz,819.0
XA0G1,819.0
XA0G2,819.0
XA0G5,819.0
XA0G7,819.0
XA0GB,805.0
XA0GD,805.0
XA0GE,805.0
XA0GG,805.0
XA0GH,805.0
XA0GI,805.0
XA0GJ,805.0
XA0GM,805.0
XA0GN,805.0
XA0GO,802.0
XA0GO,805.0
XA0GP,805.0
XA0GQ,803.1
XA0GR,803.1
XA0GS,803.1
XA0GT,803.1
XA0GU,803.1
XA0GV,803.0
XA0GW,803.0
XA0GX,803.2
XA0GY,803.2
XA0GZ,803.2
XA0Ga,803.2
XA0Gb,803.2
XA0Gc,803.2
XA0Gd,803.2
XA0Ge,803.2
XA0Gf,803.2
XA0Gg,803.2
XA0Gh,803.2
XA0Gi,803.2
XA0Gj,803.2
XA0Gk,803.0
XA0Gl,803.2
XA0Gm,803.2
XA0Gn,804.0
XA0Go,804.0
XA0Gp,804.0
XA0Gq,804.0
XA0Gr,804.0
XA0Gs,804.0
XA0Gt,804.0
XA0Gu,804.0
XA0Gv,807.0
XA0Gw,807.0
XA0Gx,807.0
XA0Gx,803.3
XA0Gy,807.0
XA0Gy,805.0
XA0Gz,807.0
XA0Gz,805.0
XA0H0,1009.0
XA0H0,915.0
XA0H1,802.0
XA0H2,802.0
XA0H4,802.0
XA0H5,802.0
XA0H6,802.0
XA0H7,802.0
XA0H8,1009.0
XA0H8,915.0
XA0H9,1009.0
XA0H9,915.0
XA0HB,800.0
XA0HC,800.2
XA0HD,800.2
XA0HE,800.1
XA0HF,800.1
XA0HI,800.1
XA0HI,800.2
XA0HJ,800.2
XA0HK,800.1
XA0HN,800.0
XA0HN,800.2
XA0HO,800.2
XA0HO,800.0
XA0HP,800.2
XA0HP,800.0
XA0HR,800.0
XA0HS,800.2
XA0HS,800.0
XA0HT,800.3
XA0HU,800.3
XA0HV,800.3
XA0HW,800.3
XA0HX,800.3
XA0HY,800.3
XA0HZ,800.3
XA0Hb,800.3
XA0Hc,800.3
XA0Hd,800.3
XA0Hf,800.3
XA0Hh,800.0
XA0Hi,801.0
XA0Hj,801.1
XA0Hj,801.0
XA0Hk,800.4
XA0Hk,801.0
XA0Hl,801.0
XA0Hm,801.0
XA0Hn,801.1
XA0Hn,801.0
XA0Ho,801.0
XA0Hp,801.0
XA0Hs,809.0
XA0Hs,1015.0
XA0Ht,819.0
XA0Hu,803.0
XA0Hv,807.0
XA0Hv,805.0
XA0I3,958.0
XA0I9,958.0
XA0IA,958.0
XA0ID,873.0
XA0ID,819.0
XA0IE,873.0
XA0IE,819.0
XC06Z,687.2
XC07f,386.9
XC09o,269.0
XC0CP,300.0
XC0bX,411.41
XC0bl,1009.0
XC0bv,289.4
XC0cV,686.0
XC0cz,739.0
XC0d5,603.0
XC0dT,694.2
XC0e9,334.0
XC0eJ,357.0
XC0eg,625.0
XC0fC,136.0
XC0fX,246.0
XC0u9,227.3
XE0Qc,8.0
XE0Qd,8.5
XE0Qe,8.5
XE0Qf,8.5
XE0Qg,8.5
XE0Qh,8.7
XE0Qi,8.0
XE0Qj,8.5
XE0Ql,8.5
XE0Qm,8.6
XE0Qs,41.0
XE0Qu,480.1
XE0Qw,41.0
XE0Qx,994.2
XE0Qx,38.0
XE0Qy,41.0
XE0R6,41.1
XE0R7,320.0
XE0R9,79.1
XE0RB,54.0
XE0RC,54.0
XE0RE,54.0
XE0RF,79.0
XE0RK,70.2
XE0RL,79.0
XE0RM,79.0
XE0RN,79.0
XE0RR,369.2
XE0RS,78.0
XE0RT,78.0
XE0RU,78.0
XE0RV,79.0
XE0RX,71.1
XE0RY,79.0
XE0RZ,79.0
XE0Rb,136.0
XE0Re,133.0
XE0Rh,90.0
XE0Ri,90.0
XE0Rr,90.0
XE0Ru,90.0
XE0Ry,90.2
XE0S0,90.2
XE0S4,130.0
XE0S7,130.0
XE0S9,110.1
XE0SA,110.1
XE0SB,110.11
XE0SC,110.13
XE0SD,110.13
XE0SE,110.1
XE0SF,110.2
XE0SG,112.0
XE0SJ,112.0
XE0SK,112.3
XE0SM,112.0
XE0SP,41.0
XE0SS,117.0
XE0ST,134.0
XE0SW,134.1
XE0SZ,134.1
XE0Sb,131.0
XE0Sd,132.1
XE0Se,132.0
XE0Sf,132.0
XE0TW,70.1
XE0TY,70.2
XE0UC,110.13
XE0UW,798.0
XE0UY,394.2
XE0UZ,394.2
XE0Ua,394.0
XE0Ub,401.1
XE0Uc,401.1
XE0Ud,401.1
XE0Ue,401.21
XE0Uf,401.22
XE0Ug,401.22
XE0Uh,411.2
XE0Ui,411.1
XE0Uk,411.41
XE0Ul,415.0
XE0Um,415.0
XE0Up,420.21
XE0Uq,420.21
XE0Us,420.3
XE0Uu,420.2
XE0Uv,420.2
XE0Ux,394.2
XE0Ux,395.1
XE0Uz,425.1
XE0V1,425.1
XE0V2,426.0
XE0V3,426.3
XE0V3,426.32
XE0V4,427.12
XE0V5,427.42
XE0V6,427.6
XE0V6,427.3
XE0V7,427.3
XE0V8,428.1
XE0V9,428.2
XE0VA,416.0
XE0VB,416.0
XE0VF,430.2
XE0VG,433.1
XE0VH,433.1
XE0VJ,433.2
XE0VK,433.31
XE0VL,433.12
XE0VM,401.3
XE0VN,447.0
XE0VO,440.9
XE0VP,443.8
XE0VQ,443.1
XE0VR,443.9
XE0VS,444.0
XE0VT,444.2
XE0VU,446.6
XE0VV,446.3
XE0VW,446.9
XE0VX,451.2
XE0VY,451.2
XE0VZ,451.0
XE0Va,452.0
XE0Vb,452.0
XE0Vc,454.0
XE0Vd,454.0
XE0Ve,454.0
XE0Vf,450.0
XE0Vg,450.0
XE0W6,394.4
XE0WG,411.8
XE0Wa,425.1
XE0We,426.0
XE0Wy,430.2
XE0XU,454.1
XE0XW,454.1
XE0XY,454.1
XE0Xl,465.0
XE0Xm,464.0
XE0Xn,465.2
XE0Xo,465.4
XE0Xp,465.0
XE0Xq,465.0
XE0Xr,483.0
XE0Xs,519.8
XE0Xt,519.8
XE0Xu,470.0
XE0Xv,471.0
XE0Xw,471.0
XE0Xx,472.0
XE0Xy,472.0
XE0Xz,472.0
XE0Y0,475.0
XE0Y1,475.0
XE0Y2,474.2
XE0Y3,474.2
XE0Y5,476.0
XE0Y6,476.0
XE0Y7,476.0
XE0Y8,479.0
XE0Y9,479.0
XE0YA,479.0
XE0YB,479.0
XE0YC,473.3
XE0YD,473.0
XE0YE,473.0
XE0YF,473.0
XE0YG,480.2
XE0YH,480.11
XE0YJ,480.5
XE0YK,481.0
XE0YL,497.0
XE0YN,496.1
XE0YP,496.1
XE0YQ,495.0
XE0YR,495.0
XE0YS,495.2
XE0YT,495.0
XE0YU,495.2
XE0YV,495.2
XE0YW,495.0
XE0YX,495.0
XE0YY,500.0
XE0YZ,506.0
XE0Ya,502.0
XE0Yb,502.0
XE0Yc,508.0
XE0Ye,509.2
XE0Yg,519.8
XE0Zv,520.0
XE0Zw,520.1
XE0Zx,520.1
XE0Zy,520.1
XE0Zz,522.0
XE0a0,523.31
XE0a1,523.0
XE0a2,523.1
XE0a4,526.3
XE0a6,524.3
XE0a7,526.41
XE0a8,525.0
XE0a9,526.5
XE0aA,527.1
XE0aB,527.2
XE0aC,527.7
XE0aD,527.8
XE0aF,528.12
XE0aG,681.2
XE0aG,528.3
XE0aH,528.5
XE0aJ,528.0
XE0aL,530.14
XE0aM,530.3
XE0aN,530.5
XE0aO,530.11
XE0aP,531.2
XE0aQ,531.2
XE0aR,531.4
XE0aT,535.8
XE0aU,537.0
XE0aW,550.1
XE0aX,550.1
XE0aY,550.4
XE0aZ,550.5
XE0aZ,550.0
XE0aa,550.5
XE0aa,550.0
XE0ab,550.2
XE0ac,550.2
XE0ad,550.0
XE0ae,558.0
XE0af,555.1
XE0ag,555.2
XE0ah,441.1
XE0ai,441.2
XE0aj,561.1
XE0ak,569.1
XE0am,561.1
XE0an,561.1
XE0ao,558.0
XE0ap,560.4
XE0aq,560.4
XE0ar,560.4
XE0as,564.1
XE0at,539.0
XE0au,564.0
XE0av,564.0
XE0aw,565.0
XE0ax,565.0
XE0az,712.0
XE0b0,578.8
XE0b1,565.0
XE0b2,853.0
XE0b3,569.0
XE0b4,317.11
XE0b5,571.51
XE0bA,571.51
XE0bD,574.1
XE0bE,574.2
XE0bF,574.3
XE0bG,575.7
XE0bI,578.2
XE0bJ,578.9
XE0bK,557.1
XE0bO,557.0
XE0bP,557.0
XE0cN,550.0
XE0cN,550.5
XE0ch,441.0
XE0dF,317.11
XE0dZ,580.12
XE0db,580.14
XE0dc,580.32
XE0dd,593.0
XE0df,585.3
XE0dg,585.2
XE0di,586.0
XE0dj,594.0
XE0dk,594.1
XE0dl,586.0
XE0dn,586.3
XE0do,586.0
XE0dp,586.0
XE0dq,592.12
XE0dr,596.1
XE0dt,592.2
XE0du,592.2
XE0dv,592.2
XE0dw,597.1
XE0dy,597.1
XE0e0,591.0
XE0e1,591.0
XE0e2,597.0
XE0e3,597.0
XE0e3,618.1
XE0e4,599.1
XE0e5,593.0
XE0e6,222.0
XE0e7,601.1
XE0e8,604.1
XE0e9,604.1
XE0eA,609.1
XE0eB,604.0
XE0eC,601.4
XE0eD,601.8
XE0eE,604.0
XE0eF,604.1
XE0eG,608.0
XE0eI,608.0
XE0eJ,608.0
XE0eK,610.1
XE0eL,613.1
XE0eN,612.2
XE0eO,614.31
XE0eP,614.31
XE0eQ,614.33
XE0eR,614.33
XE0eS,614.51
XE0eT,614.52
XE0eU,614.54
XE0eV,614.54
XE0eW,615.0
XE0eX,615.0
XE0eY,618.2
XE0eZ,619.1
XE0eb,622.2
XE0ed,619.4
XE0ee,619.4
XE0ef,619.4
XE0eg,626.0
XE0eh,623.0
XE0ei,619.5
XE0ej,625.1
XE0ek,626.2
XE0el,626.4
XE0em,626.11
XE0en,626.11
XE0eo,626.12
XE0ep,626.0
XE0eq,626.14
XE0er,626.14
XE0es,626.1
XE0et,626.1
XE0eu,626.13
XE0ev,627.0
XE0ew,627.4
XE0ex,626.15
XE0ey,626.8
XE0g1,613.1
XE0gD,614.3
XE0h3,627.0
XE0oq,318.0
XE0qZ,1005.0
XE0qa,260.7
XE0qb,1002.0
XE0qc,277.0
XE0qd,276.8
XE0qe,276.8
XE0qg,705.8
XE0qk,798.0
XE0ql,798.0
XE0qm,781.0
XE0qn,512.8
XE0qp,516.1
XE0qq,512.7
XE0qr,512.7
XE0qs,512.1
XE0qt,513.8
XE0qu,429.3
XE0qv,427.9
XE0qw,782.3
XE0qx,741.4
XE0qy,729.0
XE0qy,771.1
XE0qz,293.1
XE0r0,459.9
XE0r1,459.9
XE0r3,561.0
XE0r4,521.1
XE0r5,350.6
XE0r8,789.0
XE0rA,789.0
XE0rB,578.1
XE0rC,561.2
XE0rD,563.0
XE0rE,561.0
XE0rF,561.0
XE0rG,561.0
XE0rH,579.8
XE0rJ,578.2
XE0rM,134.0
XE0rO,558.0
XE0rR,599.4
XE0rR,624.9
XE0rS,599.2
XE0rU,593.0
XE0rV,594.8
XE0rW,594.8
XE0rZ,781.0
XE0ra,1004.0
XE0rb,300.1
XE0rc,1004.0
XE0rd,315.0
XE0re,300.0
XE0rf,301.0
XE0rg,1004.0
XE0rh,339.0
XE0ri,1004.0
XE0rk,1004.0
XE0rm,350.1
XE0rn,350.1
XE0rp,313.2
XE0rq,350.1
XE0rs,350.6
XE0rt,350.3
XE0rz,291.8
XE0s0,378.1
XE0s2,379.0
XE0s3,379.0
XE0s4,375.2
XE0s5,292.1
XE0s6,339.0
XE0s9,389.0
XE0sA,293.0
XE0sC,479.0
XE0sE,465.2
XE0sF,303.3
XE0sG,1005.0
XE0sG,338.1
XE0sH,698.0
XE0ve,634.1
XE0vf,634.0
XE0vh,634.0
XE0vi,634.0
XE0vj,634.0
XE0vk,634.0
XE0vn,636.3
XE0vo,635.2
XE0vp,635.2
XE0vr,642.0
XE0vu,646.0
XE0vv,646.0
XE0vw,647.1
XE0vx,647.1
XE0w1,652.0
XE0w5,619.2
XE0wJ,654.1
XE0wN,654.1
XE0wk,655.0
XE0wn,654.2
XE0wo,661.0
XE0wp,634.0
XE0wp,655.0
XE0wp,669.0
XE0wq,637.0
XE0wr,655.0
XE0wt,653.0
XE0wv,653.0
XE0ww,645.0
XE0wy,661.0
XE0x1,663.0
XE0x2,665.0
XE0x3,665.0
XE0x4,665.0
XE0x5,665.0
XE0x6,665.0
XE0x8,665.0
XE0x9,635.3
XE0xB,669.0
XE0xC,669.0
XE0xF,669.0
XE0xG,669.0
XE0xH,647.3
XE0xI,671.0
XE0xL,671.0
XE0xR,647.0
XE0xS,676.0
XE0xT,676.0
XE0xy,642.0
XE0y2,643.0
XE0zG,665.0
XE100,246.0
XE101,240.0
XE102,240.0
XE103,240.0
XE104,242.0
XE105,242.1
XE106,253.1
XE108,244.4
XE109,244.1
XE10A,244.4
XE10B,245.1
XE10C,245.21
XE10E,250.1
XE10F,250.2
XE10I,443.7
XE10J,251.1
XE10M,252.1
XE10N,253.0
XE10O,253.11
XE10P,253.1
XE10Q,253.2
XE10W,253.2
XE10X,253.2
XE10Y,253.3
XE10a,255.12
XE10g,255.21
XE10h,255.21
XE10i,255.21
XE10j,256.0
XE10k,627.5
XE10l,256.4
XE10m,257.1
XE10n,257.1
XE10o,257.1
XE10r,259.0
XE10y,260.0
XE111,261.3
XE112,261.4
XE116,270.1
XE117,270.1
XE11J,271.3
XE11K,271.3
XE11L,271.3
XE11M,271.3
XE11N,271.9
XE11P,271.9
XE11R,272.9
XE11T,272.12
XE11U,272.13
XE11V,272.14
XE11X,277.51
XE11Y,277.51
XE11Z,277.51
XE11a,277.5
XE11a,277.0
XE11b,270.32
XE11d,275.5
XE11e,275.5
XE11f,275.5
XE11g,275.5
XE11i,276.11
XE11j,276.12
XE11k,782.3
XE11l,276.1
XE11s,277.0
XE11t,278.0
XE11w,279.1
XE13b,281.9
XE13c,280.1
XE13d,280.2
XE13e,280.1
XE13g,281.12
XE13h,281.12
XE13i,281.13
XE13j,281.9
XE13k,282.8
XE13m,282.8
XE13n,282.8
XE13o,283.1
XE13s,284.2
XE13v,284.0
XE13w,284.0
XE13x,285.1
XE140,285.0
XE143,287.4
XE145,287.31
XE146,287.31
XE148,287.31
XE149,287.32
XE14B,288.11
XE14C,288.11
XE14D,288.11
XE14E,288.11
XE14G,288.11
XE14J,288.0
XE14L,289.4
XE14M,289.9
XE14O,289.0
XE14i,285.0
XE15A,320.0
XE15B,323.0
XE15C,323.8
XE15C,323.0
XE15D,323.0
XE15F,331.9
XE15G,333.0
XE15H,333.2
XE15I,345.11
XE15J,333.2
XE15K,333.2
XE15L,333.4
XE15N,333.4
XE15O,334.1
XE15P,334.1
XE15Q,334.0
XE15R,337.0
XE15S,341.0
XE15T,342.0
XE15U,342.0
XE15V,343.0
XE15W,344.0
XE15X,344.0
XE15Y,345.1
XE15a,345.0
XE15b,348.2
XE15d,967.0
XE15e,967.0
XE15f,352.0
XE15g,351.0
XE15h,351.0
XE15i,351.0
XE15j,357.0
XE15m,357.0
XE15r,360.0
XE15s,361.0
XE15u,362.4
XE15v,362.4
XE15w,362.4
XE15x,362.29
XE15y,362.29
XE160,362.7
XE162,362.7
XE165,363.4
XE166,379.5
XE167,371.1
XE168,371.1
XE169,371.1
XE16A,371.1
XE16C,379.5
XE16H,368.1
XE16I,368.4
XE16K,368.0
XE16N,370.0
XE16P,370.3
XE16Q,370.3
XE16R,370.0
XE16T,364.0
XE16V,364.0
XE16X,369.5
XE16Y,369.5
XE16Z,369.5
XE16b,371.2
XE16c,372.0
XE16d,372.0
XE16f,372.0
XE16g,371.3
XE16h,371.3
XE16i,371.33
XE16j,374.1
XE16k,374.3
XE16l,374.2
XE16m,375.0
XE16o,375.0
XE16p,375.0
XE16p,369.0
XE16u,376.0
XE16v,377.0
XE16y,378.0
XE16z,378.0
XE170,379.1
XE171,379.1
XE172,379.0
XE174,379.3
XE175,379.4
XE176,378.2
XE177,388.0
XE178,380.0
XE179,380.1
XE17A,380.1
XE17B,380.1
XE17C,381.1
XE17D,381.11
XE17E,381.3
XE17F,384.4
XE17G,384.4
XE17H,385.0
XE17I,385.3
XE17J,386.1
XE17K,386.3
XE17L,389.4
XE17M,381.9
XE17N,389.1
XE17P,389.0
XE18j,362.29
XE19J,371.3
XE19x,381.2
XE19z,381.1
XE1A3,381.11
XE1AO,686.1
XE1AP,686.1
XE1AQ,686.1
XE1AR,681.1
XE1AS,681.1
XE1AT,681.1
XE1AU,681.0
XE1AV,681.2
XE1AW,479.0
XE1AX,681.0
XE1AY,681.5
XE1AY,681.6
XE1AY,681.3
XE1AZ,681.5
XE1AZ,681.6
XE1AZ,681.3
XE1Ab,681.5
XE1Ab,681.6
XE1Ab,681.3
XE1Ad,289.4
XE1Ae,686.3
XE1Ag,686.0
XE1Ai,686.0
XE1Aj,686.0
XE1Ak,681.1
XE1Al,686.0
XE1An,690.1
XE1Aq,939.0
XE1Ar,939.0
XE1At,939.0
XE1Au,939.0
XE1Av,939.0
XE1Aw,939.0
XE1Ay,695.21
XE1Az,695.22
XE1B0,695.1
XE1B1,695.81
XE1B3,695.8
XE1B7,698.0
XE1B8,698.0
XE1B9,698.0
XE1BA,698.0
XE1BB,701.1
XE1BC,701.1
XE1BD,689.0
XE1BE,703.0
XE1BF,704.8
XE1BG,704.1
XE1BH,704.11
XE1BJ,704.0
XE1BK,705.0
XE1BL,705.0
XE1BM,705.3
XE1BN,706.1
XE1BO,706.1
XE1BQ,707.0
XE1BR,947.0
XE1BS,947.0
XE1BT,947.0
XE1BV,689.0
XE1BW,701.2
XE1BX,701.2
XE1BZ,689.0
XE1Ba,689.0
XE1C4,690.1
XE1C6,939.0
XE1CS,690.1
XE1CW,695.7
XE1Ca,686.0
XE1Ci,689.0
XE1Cq,704.0
XE1DD,738.0
XE1DE,709.7
XE1DF,709.3
XE1DG,709.2
XE1DH,709.5
XE1DJ,711.0
XE1DM,711.1
XE1DN,711.1
XE1DO,711.1
XE1DS,274.2
XE1DT,274.2
XE1DU,714.0
XE1DV,716.9
XE1DX,740.12
XE1DY,716.9
XE1DZ,716.9
XE1Da,716.9
XE1Db,716.9
XE1Dc,716.9
XE1Dd,716.9
XE1De,740.1
XE1Df,716.9
XE1Dg,716.9
XE1Dh,716.0
XE1Di,714.0
XE1Dj,716.2
XE1Dk,716.9
XE1Dk,740.9
XE1Dl,716.9
XE1Dl,740.9
XE1Dm,716.9
XE1Dm,740.9
XE1Dn,716.9
XE1Dn,740.9
XE1Do,716.9
XE1Do,740.9
XE1Dp,716.9
XE1Dp,740.9
XE1Dq,835.0
XE1Dr,835.0
XE1Ds,835.0
XE1Dt,742.1
XE1Du,742.1
XE1Dv,742.1
XE1Dw,742.1
XE1Dy,742.1
XE1E4,742.9
XE1E5,742.9
XE1E6,742.9
XE1E8,742.9
XE1E9,742.9
XE1EA,742.9
XE1EE,739.0
XE1EF,739.0
XE1EG,741.1
XE1EI,741.1
XE1EK,741.1
XE1EL,742.0
XE1EN,741.4
XE1EO,741.4
XE1EQ,741.4
XE1ER,741.4
XE1ES,741.5
XE1EU,741.5
XE1EV,741.5
XE1EW,741.5
XE1EX,716.8
XE1EY,745.0
XE1EZ,745.0
XE1Ea,745.0
XE1Eb,745.0
XE1Ec,745.0
XE1Ed,745.0
XE1Ee,745.0
XE1Ef,741.2
XE1Eg,741.2
XE1Eh,741.2
XE1Ei,741.2
XE1Ej,741.2
XE1Ek,741.2
XE1El,741.2
XE1Em,741.0
XE1Em,716.9
XE1En,741.0
XE1En,716.9
XE1Ep,741.0
XE1Ep,716.9
XE1Eq,741.0
XE1Eq,716.9
XE1Er,741.0
XE1Er,716.9
XE1Eu,721.1
XE1Ew,721.1
XE1Ex,721.1
XE1Ey,721.0
XE1F0,722.1
XE1F3,722.8
XE1F4,761.0
XE1F5,766.0
XE1F6,723.1
XE1F7,723.1
XE1F9,720.0
XE1FA,760.0
XE1FB,760.0
XE1FC,764.0
XE1FD,766.0
XE1FE,760.0
XE1FF,742.9
XE1FF,741.0
XE1FG,742.9
XE1FH,760.0
XE1FI,721.8
XE1FI,742.9
XE1FJ,717.0
XE1FK,726.1
XE1FL,726.1
XE1FM,726.1
XE1FM,726.0
XE1FN,726.1
XE1FN,726.0
XE1FO,726.1
XE1FP,726.3
XE1FQ,726.1
XE1FR,726.1
XE1FS,726.1
XE1FT,743.9
XE1FU,709.7
XE1FU,1010.0
XE1FU,727.1
XE1FV,727.1
XE1FW,727.1
XE1FX,727.1
XE1FY,727.0
XE1FZ,727.4
XE1Fa,727.6
XE1Fb,727.0
XE1Fc,727.7
XE1Fd,727.0
XE1Fe,729.0
XE1Ff,712.0
XE1Fg,728.1
XE1Fi,755.4
XE1Fi,756.0
XE1Fj,728.71
XE1Fk,701.5
XE1Fl,729.0
XE1Fm,770.0
XE1Fo,729.3
XE1Fp,773.0
XE1Fq,729.0
XE1Fq,771.1
XE1Fr,350.1
XE1Fs,781.0
XE1Ft,729.0
XE1Fu,710.11
XE1Fv,710.11
XE1Fw,710.12
XE1Fy,710.12
XE1Fz,710.19
XE1G0,710.19
XE1G1,732.1
XE1G2,732.1
XE1G4,732.1
XE1G6,732.1
XE1G7,732.1
XE1G8,732.0
XE1G9,732.0
XE1GB,743.2
XE1GD,733.0
XE1GE,733.8
XE1GF,738.0
XE1GG,738.0
XE1GH,735.1
XE1GI,736.0
XE1GI,739.0
XE1GJ,736.0
XE1GK,736.0
XE1GM,736.0
XE1GO,736.0
XE1GP,737.0
XE1GQ,737.1
XE1GR,737.0
XE1GT,740.11
XE1GU,740.12
XE1GW,727.0
XE1Go,836.0
XE1Gw,835.0
XE1HC,741.2
XE1HE,741.2
XE1HK,715.0
XE1Hm,726.1
XE1IC,1009.0
XE1IM,728.2
XE1Ii,1001.0
XE1Ik,1001.0
XE1Io,1001.0
XE1Iq,1001.0
XE1Is,1001.0
XE1J8,733.8
XE1JZ,752.11
XE1Ja,747.1
XE1Ja,752.11
XE1Ji,752.1
XE1Jj,752.1
XE1Jo,752.2
XE1Jp,749.2
XE1Ju,753.1
XE1Jv,753.1
XE1Jw,753.0
XE1Jy,753.2
XE1Jz,749.0
XE1K0,749.0
XE1K8,749.0
XE1K9,749.0
XE1KA,747.11
XE1KE,747.11
XE1KF,747.11
XE1KI,747.1
XE1KK,747.1
XE1KL,747.13
XE1KM,747.13
XE1KQ,747.13
XE1KU,747.2
XE1KW,747.0
XE1Ka,748.0
XE1Kc,749.1
XE1Kf,750.13
XE1Kh,750.13
XE1Kj,750.13
XE1Kk,750.13
XE1Kk,750.1
XE1Kp,750.21
XE1Kv,750.21
XE1Kx,750.21
XE1Kz,750.22
XE1L1,750.22
XE1L6,751.11
XE1L7,751.11
XE1L9,751.11
XE1LC,751.11
XE1LF,751.12
XE1LG,751.12
XE1LH,751.12
XE1LL,751.22
XE1LM,751.21
XE1LN,751.21
XE1LQ,751.22
XE1LR,751.2
XE1LU,749.2
XE1LV,749.0
XE1LW,754.0
XE1LX,755.61
XE1LY,755.6
XE1La,755.1
XE1Lb,755.1
XE1Lc,755.1
XE1Ld,755.1
XE1Le,755.4
XE1Lg,738.0
XE1Lh,755.3
XE1Li,755.3
XE1Lk,755.4
XE1Lm,755.4
XE1Lo,755.6
XE1Lr,755.4
XE1Lt,755.4
XE1Lt,756.0
XE1Lu,755.3
XE1Lu,749.2
XE1Lv,756.3
XE1Lv,756.0
XE1Lz,749.2
XE1M1,749.2
XE1M3,754.0
XE1M4,754.0
XE1M5,754.0
XE1M6,756.2
XE1M7,756.0
XE1M8,756.0
XE1M9,756.0
XE1MB,756.0
XE1MC,756.5
XE1MD,756.5
XE1MG,756.1
XE1MI,756.3
XE1MI,756.0
XE1MJ,756.0
XE1MK,691.1
XE1MM,217.0
XE1MN,217.0
XE1MO,691.0
XE1MP,691.0
XE1MQ,691.0
XE1MW,757.0
XE1MZ,758.1
XE1Mf,758.1
XE1Mi,759.0
XE1Mk,759.0
XE1Ml,759.0
XE1Oh,346.0
XE1P3,514.1
XE1SE,626.1
XE1SM,635.3
XE1T3,250.2
XE1UW,655.0
XE1Xr,290.1
XE1Xs,290.16
XE1Xv,290.2
XE1Xw,295.3
XE1Xy,296.0
XE1Xz,296.1
XE1Y1,296.22
XE1Y2,295.2
XE1Y4,291.1
XE1Y7,300.12
XE1YA,300.13
XE1YD,300.0
XE1YF,301.0
XE1YG,301.1
XE1YH,301.1
XE1YI,301.0
XE1YJ,301.2
XE1YK,301.0
XE1YN,302.0
XE1YO,302.0
XE1YP,302.0
XE1YQ,317.0
XE1YR,316.0
XE1YS,316.0
XE1YT,316.0
XE1YX,317.0
XE1YY,316.0
XE1Ya,316.0
XE1Yc,303.3
XE1Yd,303.3
XE1Ye,303.3
XE1Yg,327.41
XE1Yh,291.8
XE1Yk,305.2
XE1Yl,306.9
XE1Ym,300.8
XE1Yo,304.0
XE1Yq,291.4
XE1Yv,313.0
XE1Yy,300.12
XE1Z3,315.2
XE1Z5,315.0
XE1Z6,290.1
XE1Z7,290.2
XE1ZE,317.0
XE1ZF,317.0
XE1ZH,316.0
XE1ZL,290.3
XE1ZM,295.1
XE1ZN,301.1
XE1ZO,295.2
XE1ZQ,291.1
XE1ZS,291.1
XE1ZU,295.3
XE1ZV,296.1
XE1ZW,296.1
XE1ZX,296.1
XE1Za,296.1
XE1Za,296.22
XE1Zd,296.22
XE1Ze,296.22
XE1Zg,296.0
XE1Zh,296.0
XE1Zi,296.0
XE1Zj,300.1
XE1Zk,303.4
XE1Zl,303.4
XE1Zn,303.4
XE1Zo,303.3
XE1Zq,305.2
XE1Zr,327.6
XE1Zs,302.0
XE1Zs,605.0
XE1Zt,302.0
XE1Zx,316.0
XE1Zy,301.0
XE1a2,315.3
XE1a3,315.2
XE1a4,315.2
XE1eO,658.0
XE1eV,637.0
XE1eW,637.0
XE1eb,665.0
XE1ej,661.0
XE1em,661.0
XE1er,657.0
XE1es,657.0
XE1fF,656.0
XE1fH,656.0
XE1fR,658.0
XE1gv,1019.0
XE1gz,687.1
XE1h1,348.7
XE1h3,278.1
XE1h4,278.1
XE1h7,782.3
XE1h9,704.1
XE1hH,429.3
XE1hR,528.5
XE1hU,785.0
XE1hZ,608.0
XE1hd,613.1
XE1hj,345.1
XE1hk,300.0
XE1hl,300.0
XE1hq,728.0
XE1hq,772.1
XE1hv,687.4
XE1hz,781.0
XE1i0,292.1
XE1iE,915.0
XE1iG,687.0
XE1iH,687.3
XE1iJ,716.9
XE1iK,743.9
XE1kP,819.0
XE1kQ,819.0
XE1kR,819.0
XE1kS,819.0
XE1kT,819.0
XE1kU,819.0
XE1kV,819.0
XE1kX,805.0
XE1kY,805.0
XE1kZ,805.0
XE1kb,805.0
XE1kc,805.0
XE1kd,805.0
XE1ke,805.0
XE1ko,1009.0
XE1kp,803.1
XE1kq,803.1
XE1kr,803.1
XE1ks,803.2
XE1kt,804.0
XE1ku,803.2
XE1kv,803.2
XE1kw,804.0
XE1kx,803.2
XE1ky,803.2
XE1kz,803.0
XE1l0,803.2
XE1l1,804.0
XE1l2,1009.0
XE1l3,800.1
XE1l7,800.1
XE1l7,800.2
XE1l8,800.1
XE1l8,800.2
XE1l9,800.1
XE1lA,800.2
XE1lB,800.3
XE1lC,800.3
XE1lD,800.3
XE1lE,800.0
XE1lF,801.0
XE1lG,800.4
XE1lG,801.0
XE1lK,830.0
XE1lL,830.0
XE1lM,830.0
XE1lN,830.0
XE1lO,830.0
XE1lP,830.0
XE1lR,830.0
XE1lS,830.0
XE1lT,830.0
XE1lU,830.0
XE1la,830.0
XE1lg,830.0
XE1lk,830.0
XE1lm,1009.0
XE1ln,1009.0
